row_id,Previous_description,Description,Fanout,Cap,Slew,Delay,X_drive,Y_drive,X_sink,Y_sink,C_drive,C_sink,X_context,Y_context,σ(X)_context,σ(Y)_context,Drive_cell_size,Sink_cell_size,Delta,Label_Delay_Typical,Label_Delay_Slow,Label_Delay_Fast
386314,_0463_/A (sky130_fd_sc_hd__buf_1),_0463_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.43,3.94,98900.0,184960.0,98900.0,184960.0,0.002152,0.13093,110202.85714285714,158925.7142857143,9541.931520549557,22965.196027280686,1.0,1.0,-1.95,1.99,1.99,1.99
386313,_0463_/X (sky130_fd_sc_hd__buf_1),_0464_/A (sky130_fd_sc_hd__buf_1),8.0,0.04,0.43,0.01,98900.0,184960.0,109480.0,157760.0,0.13093,0.002152,110202.85714285714,158925.7142857143,9541.931520549557,22965.196027280686,1.0,1.0,0.06,0.06999999999999999,0.06999999999999999,0.06999999999999999
386312,_0464_/A (sky130_fd_sc_hd__buf_1),_0464_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.38,4.08,109480.0,157760.0,109480.0,157760.0,0.002152,0.13093,105800.0,149211.42857142858,4530.474588826208,9347.276659668363,1.0,1.0,-2.3,1.7800000000000002,1.7800000000000002,1.7800000000000002
387417,_0971_/Q (sky130_fd_sc_hd__dfrtp_2),_0468_/A (sky130_fd_sc_hd__buf_1),5.0,0.03,0.17,0.01,76820.0,152320.0,70840.0,163200.0,0.338755,0.002152,0.0,0.0,0.0,0.0,2.0,1.0,0.01,0.02,0.02,0.02
387416,_0468_/A (sky130_fd_sc_hd__buf_1),_0468_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.54,5.01,70840.0,163200.0,70840.0,163200.0,0.002152,0.13093,68211.42857142857,155428.57142857142,22447.04837951709,14170.875565246994,1.0,1.0,-0.3199999999999994,4.69,4.69,4.69
386116,_0466_/X (sky130_fd_sc_hd__or2b_2),_0471_/A (sky130_fd_sc_hd__or4_2),2.0,0.0,0.06,0.0,105800.0,165920.0,99360.0,165920.0,0.3296,0.001455,110860.0,160480.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
386115,_0471_/A (sky130_fd_sc_hd__or4_2),_0471_/X (sky130_fd_sc_hd__or4_2),0.0,0.0,0.13,7.73,99360.0,165920.0,99360.0,165920.0,0.001455,0.326853,101200.0,152320.0,0.0,0.0,2.0,2.0,-4.25,3.4800000000000004,3.4800000000000004,3.4800000000000004
386114,_0471_/X (sky130_fd_sc_hd__or4_2),_0472_/B (sky130_fd_sc_hd__nor2_2),2.0,0.01,0.13,0.0,99360.0,165920.0,99820.0,152320.0,0.326853,0.00454,101200.0,152320.0,0.0,0.0,2.0,2.0,0.01,0.01,0.01,0.01
386113,_0472_/B (sky130_fd_sc_hd__nor2_2),_0472_/Y (sky130_fd_sc_hd__nor2_2),0.0,0.0,0.07,1.1,99820.0,152320.0,99820.0,152320.0,0.00454,0.148325,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.2600000000000001,0.84,0.84,0.84
386112,_0472_/Y (sky130_fd_sc_hd__nor2_2),_0477_/B1 (sky130_fd_sc_hd__a311o_2),1.0,0.0,0.07,0.0,99820.0,152320.0,99820.0,149600.0,0.148325,0.002323,12000.0,12000.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
386111,_0477_/B1 (sky130_fd_sc_hd__a311o_2),_0477_/X (sky130_fd_sc_hd__a311o_2),0.0,0.0,0.08,1.48,99820.0,149600.0,99820.0,149600.0,0.002323,0.316782,12000.0,12000.0,0.0,0.0,2.0,2.0,0.2099999999999999,1.69,1.69,1.69
386121,_0471_/X (sky130_fd_sc_hd__or4_2),_0480_/B (sky130_fd_sc_hd__nor2_2),2.0,0.01,0.13,0.0,99360.0,165920.0,101200.0,152320.0,0.326853,0.00454,99820.0,152320.0,0.0,0.0,2.0,2.0,0.01,0.01,0.01,0.01
386120,_0480_/B (sky130_fd_sc_hd__nor2_2),_0480_/Y (sky130_fd_sc_hd__nor2_2),0.0,0.0,0.08,1.22,101200.0,152320.0,101200.0,152320.0,0.00454,0.148325,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.24,0.98,0.98,0.98
386119,_0480_/Y (sky130_fd_sc_hd__nor2_2),_0484_/B1 (sky130_fd_sc_hd__a311o_2),1.0,0.0,0.08,0.0,101200.0,152320.0,102580.0,136000.0,0.148325,0.002323,12000.0,12000.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
386118,_0484_/B1 (sky130_fd_sc_hd__a311o_2),_0484_/X (sky130_fd_sc_hd__a311o_2),0.0,0.0,0.07,1.51,102580.0,136000.0,102580.0,136000.0,0.002323,0.316782,12000.0,12000.0,0.0,0.0,2.0,2.0,0.1100000000000001,1.62,1.62,1.62
386311,_0464_/X (sky130_fd_sc_hd__buf_1),_0490_/S0 (sky130_fd_sc_hd__mux4_2),8.0,0.03,0.38,0.01,109480.0,157760.0,98900.0,127840.0,0.13093,0.005522,105800.0,149211.42857142858,4530.474588826208,9347.276659668363,1.0,2.0,0.03,0.04,0.04,0.04
386310,_0490_/S0 (sky130_fd_sc_hd__mux4_2),_0490_/X (sky130_fd_sc_hd__mux4_2),0.0,0.0,0.1,6.52,98900.0,127840.0,98900.0,127840.0,0.005522,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,-2.7999999999999994,3.72,3.72,3.72
386309,_0490_/X (sky130_fd_sc_hd__mux4_2),_0491_/A (sky130_fd_sc_hd__buf_1),1.0,0.01,0.1,0.01,98900.0,127840.0,11500.0,122400.0,0.317698,0.002152,12000.0,12000.0,0.0,0.0,2.0,1.0,0.01,0.02,0.02,0.02
386308,_0491_/A (sky130_fd_sc_hd__buf_1),_0491_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.02,1.22,11500.0,122400.0,11500.0,122400.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,-0.39,0.83,0.83,0.83
387434,_0468_/X (sky130_fd_sc_hd__buf_1),_0492_/S0 (sky130_fd_sc_hd__mux4_2),8.0,0.05,0.54,0.01,70840.0,163200.0,44620.0,130560.0,0.13093,0.005522,73665.71428571429,156982.85714285713,20294.688021863305,11293.109572191524,1.0,2.0,0.0199999999999999,0.029999999999999902,0.029999999999999902,0.029999999999999902
387433,_0492_/S0 (sky130_fd_sc_hd__mux4_2),_0492_/X (sky130_fd_sc_hd__mux4_2),0.0,0.0,0.1,6.6,44620.0,130560.0,44620.0,130560.0,0.005522,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,7.27,13.87,13.87,13.87
387432,_0492_/X (sky130_fd_sc_hd__mux4_2),_0494_/A1 (sky130_fd_sc_hd__mux4_2),1.0,0.01,0.1,0.0,44620.0,130560.0,121900.0,125120.0,0.317698,0.001832,12000.0,12000.0,0.0,0.0,2.0,2.0,0.02,0.02,0.02,0.02
387431,_0494_/A1 (sky130_fd_sc_hd__mux4_2),_0494_/X (sky130_fd_sc_hd__mux4_2),0.0,0.0,0.1,5.53,121900.0,125120.0,121900.0,125120.0,0.001832,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,7.930000000000001,13.46,13.46,13.46
386475,_0494_/X (sky130_fd_sc_hd__mux4_2),_0495_/A (sky130_fd_sc_hd__buf_1),1.0,0.01,0.1,0.01,121900.0,125120.0,37720.0,116960.0,0.317698,0.002152,12000.0,12000.0,0.0,0.0,2.0,1.0,0.03,0.04,0.04,0.04
386474,_0495_/A (sky130_fd_sc_hd__buf_1),_0495_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.02,1.22,37720.0,116960.0,37720.0,116960.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,-0.35,0.87,0.87,0.87
388317,_0464_/X (sky130_fd_sc_hd__buf_1),_0498_/A1 (sky130_fd_sc_hd__a21oi_2),8.0,0.03,0.38,0.0,109480.0,157760.0,103500.0,152320.0,0.13093,0.004564,105142.85714285714,145714.2857142857,5203.337756625435,12149.71996541876,1.0,2.0,0.02,0.02,0.02,0.02
388316,_0498_/A1 (sky130_fd_sc_hd__a21oi_2),_0498_/Y (sky130_fd_sc_hd__a21oi_2),0.0,0.0,0.08,0.94,103500.0,152320.0,103500.0,152320.0,0.004564,0.134592,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.0399999999999999,0.9,0.9,0.9
387689,_0498_/Y (sky130_fd_sc_hd__a21oi_2),_0499_/B1 (sky130_fd_sc_hd__a31o_2),1.0,0.0,0.08,0.0,103500.0,152320.0,103960.0,149600.0,0.134592,0.002386,12000.0,12000.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
387688,_0499_/B1 (sky130_fd_sc_hd__a31o_2),_0499_/X (sky130_fd_sc_hd__a31o_2),0.0,0.0,0.06,2.83,103960.0,149600.0,103960.0,149600.0,0.002386,0.282908,12000.0,12000.0,0.0,0.0,2.0,2.0,2.83,5.66,5.66,5.66
386482,_0463_/X (sky130_fd_sc_hd__buf_1),_0501_/S (sky130_fd_sc_hd__mux2_2),8.0,0.04,0.43,0.0,98900.0,184960.0,110400.0,187680.0,0.13093,0.0033,110071.42857142857,154651.42857142858,9545.098966784695,19196.634625693667,1.0,2.0,0.04,0.04,0.04,0.04
386481,_0501_/S (sky130_fd_sc_hd__mux2_2),_0501_/X (sky130_fd_sc_hd__mux2_2),0.0,0.0,0.05,4.16,110400.0,187680.0,110400.0,187680.0,0.0033,0.31312,12000.0,12000.0,0.0,0.0,2.0,2.0,-2.0500000000000003,2.11,2.11,2.11
386480,_0501_/X (sky130_fd_sc_hd__mux2_2),_0502_/B (sky130_fd_sc_hd__and2b_2),1.0,0.0,0.05,0.0,110400.0,187680.0,110860.0,179520.0,0.31312,0.001649,12000.0,12000.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
386479,_0502_/B (sky130_fd_sc_hd__and2b_2),_0502_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.04,2.12,110860.0,179520.0,110860.0,179520.0,0.001649,0.325938,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.9200000000000002,1.2,1.2,1.2
386478,_0502_/X (sky130_fd_sc_hd__and2b_2),_0503_/B1 (sky130_fd_sc_hd__a31o_2),1.0,0.0,0.04,0.0,110860.0,179520.0,112700.0,155040.0,0.325938,0.002386,12000.0,12000.0,0.0,0.0,2.0,2.0,0.01,0.01,0.01,0.01
386477,_0503_/B1 (sky130_fd_sc_hd__a31o_2),_0503_/X (sky130_fd_sc_hd__a31o_2),0.0,0.0,0.06,2.62,112700.0,155040.0,112700.0,155040.0,0.002386,0.282908,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.35,1.27,1.27,1.27
387415,_0468_/X (sky130_fd_sc_hd__buf_1),_0504_/S0 (sky130_fd_sc_hd__mux4_2),8.0,0.05,0.54,0.0,70840.0,163200.0,82800.0,141440.0,0.13093,0.005522,68211.42857142857,155428.57142857142,22447.04837951709,14170.875565246994,1.0,2.0,0.02,0.02,0.02,0.02
387414,_0504_/S0 (sky130_fd_sc_hd__mux4_2),_0504_/X (sky130_fd_sc_hd__mux4_2),0.0,0.0,0.08,6.25,82800.0,141440.0,82800.0,141440.0,0.005522,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,8.53,14.78,14.78,14.78
387413,_0504_/X (sky130_fd_sc_hd__mux4_2),_0505_/A2 (sky130_fd_sc_hd__mux4_2),1.0,0.0,0.08,0.0,82800.0,141440.0,109020.0,138720.0,0.317698,0.001781,12000.0,12000.0,0.0,0.0,2.0,2.0,0.01,0.01,0.01,0.01
387412,_0505_/A2 (sky130_fd_sc_hd__mux4_2),_0505_/X (sky130_fd_sc_hd__mux4_2),0.0,0.0,0.11,5.6,109020.0,138720.0,109020.0,138720.0,0.001781,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,7.960000000000001,13.56,13.56,13.56
386472,_0505_/X (sky130_fd_sc_hd__mux4_2),_0506_/A (sky130_fd_sc_hd__buf_1),1.0,0.01,0.11,0.01,109020.0,138720.0,109020.0,40800.0,0.317698,0.002152,12000.0,12000.0,0.0,0.0,2.0,1.0,0.0199999999999999,0.029999999999999902,0.029999999999999902,0.029999999999999902
386471,_0506_/A (sky130_fd_sc_hd__buf_1),_0506_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.02,1.22,109020.0,40800.0,109020.0,40800.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,-0.36,0.86,0.86,0.86
386497,_0508_/X (sky130_fd_sc_hd__mux4_2),_0509_/A (sky130_fd_sc_hd__buf_1),1.0,0.0,0.08,0.0,123740.0,182240.0,135240.0,184960.0,0.317698,0.002152,12000.0,12000.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
386496,_0509_/A (sky130_fd_sc_hd__buf_1),_0509_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.02,1.08,135240.0,184960.0,135240.0,184960.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,-0.3400000000000001,0.74,0.74,0.74
386508,_0511_/A (sky130_fd_sc_hd__buf_1),_0511_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.04,0.83,75900.0,165920.0,75900.0,165920.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,-0.2699999999999999,0.56,0.56,0.56
387227,_0512_/B (sky130_fd_sc_hd__and2_2),_0512_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.04,2.02,138920.0,179520.0,138920.0,179520.0,0.001507,0.319529,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.8200000000000001,1.2,1.2,1.2
387226,_0512_/X (sky130_fd_sc_hd__and2_2),_0513_/A (sky130_fd_sc_hd__buf_1),1.0,0.0,0.04,0.0,138920.0,179520.0,146740.0,187680.0,0.319529,0.002152,12000.0,12000.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
387225,_0513_/A (sky130_fd_sc_hd__buf_1),_0513_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.03,0.91,146740.0,187680.0,146740.0,187680.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,-0.28,0.63,0.63,0.63
270641,_0513_/B (sky130_fd_sc_hd__or4_2),_0513_/X (sky130_fd_sc_hd__or4_2),0.0,0.0,0.12,1.39,90160.0,163200.0,90160.0,163200.0,0.001741,0.326853,99360.0,146880.0,0.0,0.0,2.0,2.0,-0.7499999999999999,0.64,0.64,0.64
387211,_0978_/Q (sky130_fd_sc_hd__dfrtp_2),_0514_/A (sky130_fd_sc_hd__buf_1),8.0,0.03,0.16,0.0,110860.0,97920.0,118220.0,133280.0,0.338755,0.002152,102448.57142857143,106080.0,13174.30760808252,16986.394555643645,2.0,1.0,0.04,0.04,0.04,0.04
270660,_0513_/X (sky130_fd_sc_hd__or4_2),_0514_/B (sky130_fd_sc_hd__nor2_2),2.0,0.01,0.12,0.0,90160.0,163200.0,99360.0,146880.0,0.326853,0.00454,97060.0,149600.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
387210,_0514_/A (sky130_fd_sc_hd__buf_1),_0514_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.39,3.8,118220.0,133280.0,118220.0,133280.0,0.002152,0.13093,105865.71428571428,144160.0,24093.97355989173,27783.083582160805,1.0,1.0,-2.14,1.6599999999999997,1.6599999999999997,1.6599999999999997
270659,_0514_/B (sky130_fd_sc_hd__nor2_2),_0514_/Y (sky130_fd_sc_hd__nor2_2),0.0,0.0,0.1,0.26,99360.0,146880.0,99360.0,146880.0,0.00454,0.148325,116840.0,146880.0,0.0,0.0,2.0,2.0,0.01,0.27,0.27,0.27
270682,_0514_/Y (sky130_fd_sc_hd__nor2_2),_0515_/B2 (sky130_fd_sc_hd__a2bb2o_2),2.0,0.01,0.1,0.0,99360.0,146880.0,116840.0,146880.0,0.148325,0.001839,96600.0,127840.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
270681,_0515_/B2 (sky130_fd_sc_hd__a2bb2o_2),_0515_/X (sky130_fd_sc_hd__a2bb2o_2),0.0,0.0,0.03,0.31,116840.0,146880.0,116840.0,146880.0,0.001839,0.315867,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.13,0.18,0.18,0.18
385941,_0515_/X (sky130_fd_sc_hd__and4b_2),_0516_/C (sky130_fd_sc_hd__and3_2),3.0,0.01,0.09,0.0,79120.0,182240.0,86480.0,155040.0,0.31312,0.001559,80270.0,161840.0,1626.3455967290593,5769.991334482228,2.0,2.0,0.01,0.01,0.01,0.01
386030,_0516_/C (sky130_fd_sc_hd__and3_2),_0516_/X (sky130_fd_sc_hd__and3_2),0.0,0.0,0.04,2.37,86480.0,155040.0,86480.0,155040.0,0.001559,0.325022,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.77,1.6,1.6,1.6
385939,_0516_/X (sky130_fd_sc_hd__and3_2),_0517_/A (sky130_fd_sc_hd__buf_2),1.0,0.0,0.05,0.0,86480.0,155040.0,118220.0,152320.0,0.325022,0.001772,12000.0,12000.0,0.0,0.0,2.0,2.0,0.01,0.01,0.01,0.01
386028,_0517_/A (sky130_fd_sc_hd__buf_2),_0517_/X (sky130_fd_sc_hd__buf_2),0.0,0.0,0.09,2.01,118220.0,152320.0,118220.0,152320.0,0.001772,0.331431,135502.85714285713,108800.0,10672.453192347912,13044.661743410596,2.0,2.0,-0.7899999999999998,1.22,1.22,1.22
386465,_0517_/X (sky130_fd_sc_hd__buf_2),_0518_/B (sky130_fd_sc_hd__xor2_2),8.0,0.04,0.09,0.02,118220.0,152320.0,127420.0,100640.0,0.331431,0.008337,138065.7142857143,110354.28571428572,10561.412243229055,12549.112660719426,2.0,2.0,0.0399999999999999,0.0599999999999999,0.0599999999999999,0.0599999999999999
386464,_0518_/B (sky130_fd_sc_hd__xor2_2),_0518_/X (sky130_fd_sc_hd__xor2_2),0.0,0.0,0.08,1.62,127420.0,100640.0,127420.0,100640.0,0.008337,0.134592,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.5900000000000001,1.03,1.03,1.03
386463,_0518_/X (sky130_fd_sc_hd__xor2_2),_0519_/B (sky130_fd_sc_hd__and2_2),1.0,0.0,0.08,0.0,127420.0,100640.0,128340.0,106080.0,0.134592,0.001507,12000.0,12000.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
386462,_0519_/B (sky130_fd_sc_hd__and2_2),_0519_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.04,2.16,128340.0,106080.0,128340.0,106080.0,0.001507,0.319529,12000.0,12000.0,0.0,0.0,2.0,2.0,-1.23,0.9300000000000002,0.9300000000000002,0.9300000000000002
386461,_0519_/X (sky130_fd_sc_hd__and2_2),_0520_/A (sky130_fd_sc_hd__buf_1),1.0,0.0,0.04,0.0,128340.0,106080.0,124660.0,103360.0,0.319529,0.002152,12000.0,12000.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
386460,_0520_/A (sky130_fd_sc_hd__buf_1),_0520_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.02,0.87,124660.0,103360.0,124660.0,103360.0,0.002152,0.13093,12000.0,12000.0,0.0,0.0,1.0,1.0,-0.3099999999999999,0.56,0.56,0.56
386027,_0517_/X (sky130_fd_sc_hd__buf_2),_0521_/B (sky130_fd_sc_hd__nand3b_2),8.0,0.04,0.09,0.02,118220.0,152320.0,145360.0,111520.0,0.331431,0.004634,135502.85714285713,108800.0,10672.453192347912,13044.661743410596,2.0,2.0,0.06,0.08,0.08,0.08
386026,_0521_/B (sky130_fd_sc_hd__nand3b_2),_0521_/Y (sky130_fd_sc_hd__nand3b_2),0.0,0.0,0.09,1.07,145360.0,111520.0,145360.0,111520.0,0.004634,0.227061,148120.0,111520.0,0.0,0.0,2.0,2.0,-0.3800000000000001,0.69,0.69,0.69
386025,_0521_/Y (sky130_fd_sc_hd__nand3b_2),_0522_/A (sky130_fd_sc_hd__buf_1),2.0,0.01,0.09,0.0,145360.0,111520.0,152260.0,111520.0,0.227061,0.002152,148120.0,111520.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
373620,_0522_/A_N (sky130_fd_sc_hd__and2b_2),_0522_/X (sky130_fd_sc_hd__and2b_2),0.0,0.0,0.04,1.74,91080.0,116960.0,91080.0,116960.0,0.001586,0.325938,85560.0,100640.0,0.0,0.0,2.0,2.0,-0.8099999999999999,0.93,0.93,0.93
386024,_0522_/A (sky130_fd_sc_hd__buf_1),_0522_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.5,4.5,152260.0,111520.0,152260.0,111520.0,0.002152,0.13093,159488.57142857142,115017.14285714286,17118.58193949042,30560.75790633347,1.0,1.0,-2.84,1.6600000000000001,1.6600000000000001,1.6600000000000001
373619,_0522_/X (sky130_fd_sc_hd__and2b_2),_0523_/A (sky130_fd_sc_hd__buf_1),2.0,0.01,0.04,0.0,91080.0,116960.0,88780.0,106080.0,0.325938,0.002152,85560.0,100640.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
373618,_0523_/A (sky130_fd_sc_hd__buf_1),_0523_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.21,1.57,88780.0,106080.0,88780.0,106080.0,0.002152,0.13093,128274.28571428572,98697.14285714286,26552.04126311375,19279.0436435401,1.0,1.0,-0.6000000000000001,0.97,0.97,0.97
271005,_0523_/B (sky130_fd_sc_hd__nor3_2),_0523_/Y (sky130_fd_sc_hd__nor3_2),0.0,0.0,0.2,0.34,109020.0,165920.0,109020.0,165920.0,0.004486,0.097056,106413.33333333331,175893.33333333334,7864.968743315725,11324.26303709576,2.0,2.0,-0.21,0.13000000000000003,0.13000000000000003,0.13000000000000003
386380,_0522_/X (sky130_fd_sc_hd__buf_1),_0525_/A1 (sky130_fd_sc_hd__a21boi_2),8.0,0.04,0.5,0.0,152260.0,111520.0,136620.0,97920.0,0.13093,0.004564,162905.7142857143,123177.14285714286,13872.46055697265,32780.017141690514,1.0,2.0,0.07,0.07,0.07,0.07
386379,_0525_/A1 (sky130_fd_sc_hd__a21boi_2),_0525_/Y (sky130_fd_sc_hd__a21boi_2),0.0,0.0,0.09,0.92,136620.0,97920.0,136620.0,97920.0,0.004564,0.135508,12000.0,12000.0,0.0,0.0,2.0,2.0,0.0999999999999999,1.02,1.02,1.02
386530,_1043_/Q (sky130_fd_sc_hd__dfxtp_2),_0526_/A (sky130_fd_sc_hd__or4_4),6.0,0.02,0.05,0.0,60260.0,84320.0,73140.0,68000.0,0.319529,0.002432,0.0,0.0,0.0,0.0,2.0,4.0,0.01,0.01,0.01,0.01
386529,_0526_/A (sky130_fd_sc_hd__or4_4),_0526_/X (sky130_fd_sc_hd__or4_4),0.0,0.0,0.09,6.03,73140.0,68000.0,73140.0,68000.0,0.002432,0.565806,78200.0,53040.0,3252.6911934581185,1923.330444827409,4.0,4.0,-2.31,3.72,3.72,3.72
386528,_0526_/X (sky130_fd_sc_hd__or4_4),_0527_/A (sky130_fd_sc_hd__buf_6),3.0,0.01,0.09,0.0,73140.0,68000.0,72220.0,54400.0,0.565806,0.004751,78200.0,53040.0,3252.6911934581185,1923.330444827409,4.0,6.0,0.01,0.01,0.01,0.01
271004,_0523_/Y (sky130_fd_sc_hd__nor3_2),_0527_/B1 (sky130_fd_sc_hd__a22o_2),4.0,0.01,0.2,0.0,109020.0,165920.0,118220.0,163200.0,0.097056,0.002411,106413.33333333331,175893.33333333334,7864.968743315725,11324.26303709576,2.0,2.0,0.0,0.0,0.0,0.0
271003,_0527_/B1 (sky130_fd_sc_hd__a22o_2),_0527_/X (sky130_fd_sc_hd__a22o_2),0.0,0.0,0.04,0.52,118220.0,163200.0,118220.0,163200.0,0.002411,0.317698,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.31,0.21000000000000002,0.21000000000000002,0.21000000000000002
386527,_0527_/A (sky130_fd_sc_hd__buf_6),_0527_/X (sky130_fd_sc_hd__buf_6),0.0,0.0,0.05,1.82,72220.0,54400.0,72220.0,54400.0,0.004751,0.83314,92854.28571428572,61782.857142857145,13877.544039614091,5815.604624014354,6.0,6.0,-0.6500000000000001,1.17,1.17,1.17
374714,_0529_/B_N (sky130_fd_sc_hd__or2b_2),_0529_/X (sky130_fd_sc_hd__or2b_2),0.0,0.0,0.07,2.4,100280.0,119680.0,100280.0,119680.0,0.001452,0.3296,115000.0,123760.0,1301.0764773832475,1923.330444827409,2.0,2.0,-0.29,2.11,2.11,2.11
386526,_0527_/X (sky130_fd_sc_hd__buf_6),_0531_/A (sky130_fd_sc_hd__nor4_4),8.0,0.04,0.05,0.0,72220.0,54400.0,74980.0,62560.0,0.83314,0.008904,92854.28571428572,61782.857142857145,13877.544039614091,5815.604624014354,6.0,4.0,0.02,0.02,0.02,0.02
386525,_0531_/A (sky130_fd_sc_hd__nor4_4),_0531_/Y (sky130_fd_sc_hd__nor4_4),0.0,0.0,0.45,5.16,74980.0,62560.0,74980.0,62560.0,0.008904,0.119029,74152.0,124576.0,10711.18667562096,5896.819481720633,4.0,4.0,-0.8500000000000005,4.31,4.31,4.31
386524,_0531_/Y (sky130_fd_sc_hd__nor4_4),_0532_/A (sky130_fd_sc_hd__buf_4),6.0,0.03,0.45,0.01,74980.0,62560.0,67160.0,114240.0,0.119029,0.002467,74152.0,124576.0,10711.18667562096,5896.819481720633,4.0,4.0,0.04,0.05,0.05,0.05
386523,_0532_/A (sky130_fd_sc_hd__buf_4),_0532_/X (sky130_fd_sc_hd__buf_4),0.0,0.0,0.1,2.72,67160.0,114240.0,67160.0,114240.0,0.002467,0.594187,75834.28571428571,110742.85714285714,17527.204433054783,4894.56063498286,4.0,4.0,-1.5100000000000002,1.21,1.21,1.21
374713,_0529_/X (sky130_fd_sc_hd__or2b_2),_0533_/B1 (sky130_fd_sc_hd__a2111o_2),3.0,0.01,0.07,0.0,100280.0,119680.0,98900.0,111520.0,0.3296,0.002386,115000.0,123760.0,1301.0764773832475,1923.330444827409,2.0,2.0,0.0,0.0,0.0,0.0
374712,_0533_/B1 (sky130_fd_sc_hd__a2111o_2),_0533_/X (sky130_fd_sc_hd__a2111o_2),0.0,0.0,0.07,3.18,98900.0,111520.0,98900.0,111520.0,0.002386,0.340586,12000.0,12000.0,0.0,0.0,2.0,2.0,-0.2099999999999999,2.97,2.97,2.97
373610,_0535_/A (sky130_fd_sc_hd__buf_1),_0535_/X (sky130_fd_sc_hd__buf_1),0.0,0.0,0.28,1.93,104880.0,119680.0,104880.0,119680.0,0.002152,0.13093,110728.57142857143,118125.71428571428,7276.701241110628,2654.44819842001,1.0,1.0,-0.8999999999999999,1.03,1.03,1.03
373609,_0535_/X (sky130_fd_sc_hd__buf_1),_0536_/A (sky130_fd_sc_hd__and2_2),8.0,0.02,0.28,0.0,104880.0,119680.0,101200.0,125120.0,0.13093,0.001478,110728.57142857143,118125.71428571428,7276.701241110628,2654.44819842001,1.0,2.0,0.01,0.01,0.01,0.01
373608,_0536_/A (sky130_fd_sc_hd__and2_2),_0536_/X (sky130_fd_sc_hd__and2_2),0.0,0.0,0.13,1.92,101200.0,125120.0,101200.0,125120.0,0.001478,0.319529,118066.66666666669,127840.0,29933.00742213073,0.0,2.0,2.0,-0.6799999999999999,1.24,1.24,1.24
270979,_0542_/B (sky130_fd_sc_hd__nand2_2),_0542_/Y (sky130_fd_sc_hd__nand2_2),0.0,0.0,0.2,0.22,126500.0,220320.0,126500.0,220320.0,0.004547,0.311289,124200.0,217600.0,0.0,0.0,2.0,2.0,-0.1,0.12,0.12,0.12
